file,line,category,text_repr
trading_bot.py,473,string/docstring,"'                        _log_risk(""warning"", ""KIS ?쒕쾭 ?묐떟 ?놁쓬 ??PAPER_CASH ?대갚?쇰줈 湲곕룞"")'"
trading_bot.py,476,string/docstring,"'                        raise SystemExit(f""KIS ?ㅺ굅???붽퀬 議고쉶 {_bal_retry_max}???ㅽ뙣 ??醫낅즺"")'"
trading_bot.py,482,string/docstring,"'                    f""紐⑥쓽?ъ옄 ?붽퀬 0 ??PAPER_CASH ?대갚({init_cash:,}?? ?ъ슜. ""'"
trading_bot.py,483,string/docstring,"'                    f""KIS ?깆뿉??紐⑥쓽?ъ옄 怨꾩쥖 珥덇린???꾩슂 (紐⑥쓽?ъ옄 硫붾돱 ??珥덇린??""'"
trading_bot.py,486,string/docstring,"'                raise SystemExit(""?붽퀬 0 ???ㅺ굅??怨꾩쥖 ?뺤씤 ?꾩슂"")'"
trading_bot.py,496,comment,"'        # US ?붽퀬 議고쉶 ???섏쟾 ?꾧툑 + 蹂댁쑀醫낅ぉ ?쒖떆, 怨듭쑀 ????⑹궛'"
trading_bot.py,516,string/docstring,"'                _log_risk(""warning"", f""KIS US ?붽퀬 議고쉶 ?ㅽ뙣 (臾댁떆): {e}"")'"
trading_bot.py,521,comment,"'        # KR/US 怨듭쑀 ? ???⑥씪 ?꾧툑 怨꾩쥖, ?쒖옣 援щ텇 ?놁씠 ?ъ슜'"
trading_bot.py,527,comment,"'        self.today_tickers: dict = {}   # {market: [ticker, ...]} ??留ㅼ씪 ?꾩묠 Claude媛 ?좏깮'"
trading_bot.py,535,comment,'        # 30遺?媛꾧꺽 吏??蹂?숇쪧 ?덉뒪?좊━ (?쒖옣蹂? 理쒕? 8媛?= 4?쒓컙)'
trading_bot.py,544,comment,'        self._ohlcv_cache: dict = {}        # ticker -> DataFrame (?쇰큺 罹먯떆)'
trading_bot.py,545,comment,'        self._ohlcv_cache_time: dict = {}   # ticker -> datetime (罹먯떆 媛깆떊 ?쒓컖)'
trading_bot.py,550,comment,"'        self._session_open_at: dict[str, float] = {""KR"": 0.0, ""US"": 0.0}  # startup 蹂댄샇 援ш컙'"
trading_bot.py,562,comment,'        self._vix_refresh_at: float = 0.0          # VIX ?μ쨷 媛깆떊 ??꾩뒪?ы봽'
trading_bot.py,563,comment,"'        self._task_start_time: dict[str, float] = {""KR"": 0.0, ""US"": 0.0}  # ?묒뾽 吏??媛먯?'"
trading_bot.py,564,comment,"'        self._live_status_written_at: dict[str, float] = {""KR"": 0.0, ""US"": 0.0}  # 以묐났 ?곌린 諛⑹?'"
trading_bot.py,565,comment,"'        self._ticker_no_signal_minutes: dict = {}  # ticker -> ?꾩쟻 臾댁떊???쒓컙(遺?, KR 援먯껜 ?꾧퀎???ъ슜'"
trading_bot.py,611,comment,'        # ?몃젅?쇰쭅 ?ㅽ깙'
trading_bot.py,615,comment,'        # ?붾젅洹몃옩 以묐났 諛⑹???留덉?留??꾩넚 ?곹깭'
trading_bot.py,618,comment,'        # 湲닿툒 ?ы뙋??荑⑤떎??(留덉?留??ы샇異??쒕떇 移댁슫?? 60遺?2?ъ씠??媛꾧꺽 ?좎?)'
trading_bot.py,620,comment,'        # ???쒖옉 ???ъ???由щ럭 寃곌낵 (session_open?먯꽌 梨꾩? ??startup guard ???ㅽ뻾)'
trading_bot.py,622,comment,'        # KR ?μ쨷 ?ㅽ겕由щ떇 寃곌낵 (session_close ??罹먯떆 ??????ㅼ쓬???μ쟾 ?ъ슜)'
trading_bot.py,624,comment,'        # ?μ쨷 ?대깽??湲곕줉 (?쒕떇/湲닿툒?ы뙋?? ??session_close ??daily_judgment???ы븿'
trading_bot.py,630,comment,'        # 吏꾩엯 李⑤떒: {ticker: unblock_epoch_sec} ???먯젅 荑⑤떎??+ 以묐났 留ㅼ닔 諛⑹?'
trading_bot.py,633,comment,'        # ?뱀씪 ?먯젅 移댁슫??{market: count} ???곗냽 ?먯젅 ??size_mult ?먮룞 異뺤냼'
trading_bot.py,635,comment,'        # ?대쾲 ?몄뀡?먯꽌 留ㅻ룄 ?꾨즺???곗빱 ??broker sync ?ъ＜??諛⑹?'
trading_bot.py,637,comment,'        # WS tick 湲곕컲 ?μ쨷 怨좉?/?媛 ?꾩쟻 ???뱀씪遊?二쇱엯 ???⑥씪媛遊??덉텧???ъ슜'
trading_bot.py,643,comment,"'        # 留ㅻ룄 ?ㅽ뙣 荑⑤떎????ticker ???ㅽ뙣 ?쒓컖, 90珥덇컙 ?ъ떆???듭젣'"
trading_bot.py,666,comment,"'        # entry_priority cutoff (Phase 2) ??env濡?ON/OFF, ?붾젅洹몃옩?쇰줈 ?ㅼ떆媛??좉?'"
trading_bot.py,672,comment,'        # ticker_selection_log DB ??醫낅ぉ ?좏깮 ?덉쭏 ?꾩쟻 (ML Phase 3 ?숈뒿??'
trading_bot.py,676,comment,'        # ?? ?덉뒪?좊━ 蹂닿컯 ????????????????????????????????????????????????????'
trading_bot.py,678,comment,'        self._hist_fill_queued: set = set()      # ???湲?以?(以묐났 諛⑹?)'
trading_bot.py,679,comment,'        self._hist_fill_inflight: set = set()    # ?섏쭛 吏꾪뻾 以?        self._hist_fill_last_ts: dict = {}       # ticker ??留덉?留??쒕룄 time.time()'
trading_bot.py,682,comment,'        # ?? 遺遺??ъ꽑?????????????????????????????????????????????????????????'
trading_bot.py,684,comment,"'        self._ticker_no_signal_cycles: dict = {}   # ticker ???곗냽 臾댁떊???ъ씠????        self._ticker_exclude_log: dict = {""KR"": [], ""US"": []}  # [{ticker,reason,ts}]'"
trading_bot.py,687,comment,"'        # ?? continuation entry 1???쒗븳 ?뚮옒洹?(ticker ??bool, ?몄뀡留덈떎 由ъ뀑) ???'"
trading_bot.py,689,comment,'        # ?? 二쇰Ц ?덉쇅(HTTP 500 ?? ?곗냽 移댁슫????3???곗냽 ???뱀씪 李⑤떒 ??????????'
trading_bot.py,691,comment,'        # ?? ?쇰꼸 怨꾩륫 移댁슫??(selected?뭩ignaled?뭥rdered?뭚illed) ??????????????'
trading_bot.py,703,string/docstring,"'                log.warning(f""[ML DB] 珥덇린???ㅽ뙣 (遊??숈옉???곹뼢 ?놁쓬): {_e}"")'"
trading_bot.py,709,comment,'        # ?ъ떆?????댁썡 ?ъ???蹂듦뎄'
trading_bot.py,725,comment,'        # Phase1 ?숈뒿 ?곹깭 寃쎄퀬'
trading_bot.py,730,string/docstring,"'                log.warning(""?좑툘  brain.json ?숈뒿 ?곗씠???놁쓬 ??Phase1 ?쒕??덉씠??沅뚯옣:"")'"
trading_bot.py,744,string/docstring,"'        """"""媛숈? ?쒖옣?먯꽌 ?곸쐞 ?ㅼ?以??묒뾽??寃뱀튂吏 ?딄쾶 留됰뒗??""""""'"
trading_bot.py,758,string/docstring,"'                    f""???ㅼ쓬 二쇨린 諛由?媛??(?꾧퀎={_TASK_SLOW_WARN_SEC:.0f}s)""'"
trading_bot.py,762,string/docstring,"'        """"""?μ쨷 ?먮떒 蹂寃쎌쓣 利됱떆 ??ν빐 ?ъ떆????쒕낫?쒓? 理쒖떊 ?곹깭瑜?蹂닿쾶 ?쒕떎.""""""'"
trading_bot.py,780,string/docstring,"'            log.warning(f""?먮떒 ?꾩떆????ㅽ뙣: {e}"")'"
trading_bot.py,1649,string/docstring,"'            ""trade_ready ?鍮??ㅼ젣 ?좏샇 ?꾪솚?⑥씠 ??뒿?덈떎. trade_ready ?밴꺽 湲곗???蹂댁닔?곸쑝濡??ш??좏븯?몄슂."",'"
trading_bot.py,1656,string/docstring,"'            ""watch_only?먯꽌 ?볦튇 ?곸듅 鍮꾩쑉???믪뒿?덈떎. watch_only ?좎? 湲곗?怨?veto ?덉쭏???ш??좏븯?몄슂."",'"
trading_bot.py,1663,string/docstring,"'            ""continuation ?깃낵媛 ?쏀빀?덈떎. live ?ъ쭊?낅낫?ㅻ뒗 shadow 愿李곗쓣 ?곗꽑?섏꽭??"",'"
trading_bot.py,1670,string/docstring,"'            ""?꾩썝?⑹쓽? 理쒖쥌?⑹쓽 遺덉씪移섍? 媛먯??⑸땲?? unanimous override 寃쎈줈瑜??먭??섏꽭??"",'"
trading_bot.py,1683,string/docstring,"'                ""summary"": ""?ㅽ뻾 媛??湲덉븸/?섎웾 遺議??щ?媛 諛섎났?먯뒿?덈떎. affordability fail ?댁쑀瑜?selection/entry 由щ럭??諛섏쁺?섏꽭??"",'"
trading_bot.py,2633,string/docstring,"'            parts.append(f""由ъ뒪??{\', \'.join(risk_tags[:3])}"")'"
trading_bot.py,2636,string/docstring,"'            parts.append(f""沅뚯옣?꾨왂 {recommended}"")'"
trading_bot.py,2643,string/docstring,"'            parts.append(f""鍮꾩쨷?곹븳 {int(round(cap_pct))}%"")'"
trading_bot.py,2650,string/docstring,"'            return ""紐낆떆???쒖쇅 ?ъ쑀 - watch_only ?좎?""'"
trading_bot.py,2652,string/docstring,"'            return ""trade_ready 鍮꾩뼱 ?덉쓬 - watch_only ?좎?""'"
trading_bot.py,3059,string/docstring,"'            f""?먯쟾??{source_strategy} ?먯＜臾?{probe_meta.get(\'original_order_cost_krw\', 0):,.0f}??""'"
trading_bot.py,3060,string/docstring,"'            f""議곗젙二쇰Ц={order_cost:,.0f}??珥덇낵鍮꾩쑉=x{probe_meta.get(\'oversize_ratio\', 0):.2f}""'"
trading_bot.py,3070,string/docstring,"'            reason=""MICRO_PROBE 吏꾩엯"",'"
trading_bot.py,3109,string/docstring,"'            log.warning(f""micro_probe DB 湲곕줉 ?ㅽ뙣: {exc}"")'"
trading_bot.py,3139,string/docstring,"'            detail=""MICRO_PROBE 泥닿껐 ?뺤씤 ??蹂댁쑀 ?ъ??섏뿉 諛섏쁺?⑸땲??"",'"
trading_bot.py,3597,string/docstring,"'        """"""digest_raw?먯꽌 二?吏???깅씫瑜?異붿텧 ??KR=KOSPI, US=S&P500. ?곗씠???놁쑝硫?None.""""""'"
trading_bot.py,3603,string/docstring,"'        """"""蹂댁“ 吏???깅씫瑜???KR=KOSDAQ, US=NASDAQ. ?곗씠???놁쑝硫?None.""""""'"
trading_bot.py,3609,string/docstring,"'        """"""??쒕낫?쒓? 理쒖떊 ?꾨낫 吏묓빀???????덈룄濡??ъ뒪?щ━?앸룄 analysis 濡쒓렇???④릿??""""""'"
trading_bot.py,3696,string/docstring,"'        """"""?μ쨷 ?ъ뒪?щ━?앹슜 ?ㅼ떆媛??쒖옣 而⑦뀓?ㅽ듃 臾몄옄???앹꽦.""""""'"
trading_bot.py,3708,string/docstring,"'                lines.append(f""?꾩옱?쒓컖 {now_str} KST | 肄붿뒪???꾩옱 {kospi_chg:+.2f}%"")'"
trading_bot.py,3709,comment,'                # ?μ쨷 蹂댁쑀 ?ъ????꾪솴'
trading_bot.py,3716,string/docstring,"'                    lines.append(f""?꾩옱 蹂댁쑀: {\' | \'.join(pos_strs)}"")'"
trading_bot.py,3717,comment,'                # ?꾩묠 紐⑤뱶 ?鍮?吏??蹂??李멸퀬'
trading_bot.py,3727,string/docstring,"'                        f""?μ쟾 ?鍮?{abs(kospi_chg - morning_kospi):.1f}%p {direction} ""'"
trading_bot.py,3739,string/docstring,"'                    lines.append(f""?꾩옱 蹂댁쑀: {\' | \'.join(pos_strs)}"")'"
trading_bot.py,3742,string/docstring,"'            log.debug(f""[intraday_context ?앹꽦 ?ㅽ뙣] {e}"")'"
trading_bot.py,3745,string/docstring,"'        """"""hold_advisor ?몄텧??pos 蹂듭궗蹂???mode/entry_time ??而⑦뀓?ㅽ듃 ?꾨뱶 二쇱엯.""""""'"
trading_bot.py,3753,string/docstring,"'        """"""?몄뀡 醫낅즺 ???쇰꼸 移댁슫?곕? ?쇰퀎 JSON ?뚯씪?????""""""'"
trading_bot.py,3758,comment,'            return  # ?꾨Т ?쒕룞 ?놁쑝硫?????앸왂'
trading_bot.py,3762,comment,'        # 湲곗〈 ?뚯씪???덉쑝硫??꾩쟻'
trading_bot.py,3788,comment,'        # 移댁슫??珥덇린??(?ъ떆???鍮?'
trading_bot.py,3794,string/docstring,"'        """"""?붾젅洹몃옩 ?섎룞 紐낅졊?쇰줈 ?꾩옱 ?쒖옣 醫낅ぉ留?利됱떆 ?ъ꽑??""""""'"
trading_bot.py,3799,string/docstring,"'            raise ValueError(""?몄뀡??鍮꾪솢???곹깭?낅땲??"")'"
trading_bot.py,3803,string/docstring,"'            raise RuntimeError(f""{target_market} ?쒖옣 ?묒뾽 吏꾪뻾 以? {current}"")'"
trading_bot.py,3816,string/docstring,"'                raise RuntimeError(""?ъ뒪?щ━???꾨낫媛 ?놁뒿?덈떎."")'"
trading_bot.py,3824,string/docstring,"'                raise RuntimeError(""?덉뒪?좊━ ?꾪꽣 ?듦낵 ?꾨낫媛 ?놁뒿?덈떎."")'"
trading_bot.py,3834,string/docstring,"'                raise RuntimeError(""理쒖쥌 ?좏깮 醫낅ぉ???놁뒿?덈떎."")'"
trading_bot.py,3860,string/docstring,"'                f""[?섎룞 醫낅ぉ ?ъ꽑???꾨즺] {target_market}: watch={selected} ""'"
trading_bot.py,3885,comment,'    _MIN_SIGNAL_ROWS = 65  # calc_all ???좏슚 ??理쒖냼移?(ma60=60遊?+ ?ъ쑀 5遊?'
trading_bot.py,3964,string/docstring,'        ?ㅽ겕由щ꼫 ?꾨낫 以??좏샇 怨꾩궛???꾩슂???덉뒪?좊━媛 遺議깊븳 醫낅ぉ ?쒓굅.'
trading_bot.py,3965,string/docstring,'        - 怨꾩쥖/?꾨왂?먯꽌 留ㅻℓ?섏? ?딆쓣 ?뚯깮/?덈쾭由ъ?/?몃쾭??ETF ?꾨낫瑜?癒쇱? ?쒓굅'
trading_bot.py,3966,string/docstring,'        - calc_all() ???좏슚 ??ma60 湲곗? dropna) < _MIN_SIGNAL_ROWS ??醫낅ぉ ?쒖쇅'
trading_bot.py,3967,string/docstring,'        - 媛寃??곗씠???먯껜媛 ?녿뒗 醫낅ぉ???쒖쇅'
trading_bot.py,3982,string/docstring,"'                    removed.append((ticker, ""罹붾뱾?놁쓬""))'"
trading_bot.py,3986,string/docstring,"'                    removed.append((ticker, f""?곗씠?곕?議?{len(sig_df)}??""))'"
trading_bot.py,3990,string/docstring,"'                removed.append((ticker, f""?ㅻ쪟:{e}""))'"
trading_bot.py,3994,string/docstring,"'                f""[?덉뒪?좊━ ?꾪꽣] {market} ?쒖쇅 {len(removed)}媛? ""'"
trading_bot.py,3997,string/docstring,"'        log.info(f""[?덉뒪?좊━ ?꾪꽣] {market} ?꾨낫 {len(candidates)}媛????좏슚 {len(filtered)}媛??듦낵 (?쒖쇅 {len(removed)}媛?"")'"
trading_bot.py,3998,comment,'        # ?곗씠?곕?議?醫낅ぉ? 諛깃렇?쇱슫???덉뒪?좊━ 蹂닿컯 ?먯뿉 ?깅줉'
trading_bot.py,4000,string/docstring,"'            if ""data"" in r or ""?곗씠?곕?議?"" in r:'"
trading_bot.py,4003,comment,'    # ?? API ?ъ뒪泥댄겕 ???????????????????????????????????????????????????????????'
trading_bot.py,4013,comment,'        # 1. KIS 紐⑤뱶 / ?쒕쾭'
trading_bot.py,4014,string/docstring,"'        results[f""KIS 紐⑤뱶""] = f""OK | {mode_label} ({server_type})""'"
trading_bot.py,4029,string/docstring,"'                f""OK | 珥?{total:,}??(?꾧툑 {bal[\'cash\']:,} + ?됯? {bal[\'total_eval\']:,})""'"
trading_bot.py,4033,comment,'        # 5. Finnhub (US ?꾩옱媛)'
trading_bot.py,4043,string/docstring,"'                results[""Finnhub (NVDA)""] = f""OK | ${price:.2f}"" if price else ""WARN - 媛寃?0""'"
trading_bot.py,4048,comment,'        # 6. FMP (US ?ㅽ겕由щ꼫)'
trading_bot.py,4058,string/docstring,"'                results[""FMP (?ㅽ겕由щ꼫)""] = f""OK | {cnt}媛?醫낅ぉ""'"
trading_bot.py,4060,string/docstring,"'                results[""FMP (?ㅽ겕由щ꼫)""] = f""FAIL - {e}""'"
trading_bot.py,4076,string/docstring,"'        results[""Alpha Vantage KEY-2""] = (""OK | ?湲곗쨷"" if av_key2 else ""SKIP - ???놁쓬"")'"
trading_bot.py,4091,comment,'        # 9. DART (怨듭떆) - ?좏깮'
trading_bot.py,4107,comment,'        # 寃곌낵 濡쒓렇 異쒕젰'
trading_bot.py,4115,comment,'        # ?붾젅洹몃옩'
trading_bot.py,4116,string/docstring,"'        lines = [f""?쨼 遊??쒖옉 [{mode_label}] ??API ?먭? 寃곌낵""]'"
trading_bot.py,4121,string/docstring,"'            lines.append(f""\\n?좑툘 {fail_count}媛?API ?곌껐 ?ㅽ뙣 ???뺤씤 ?꾩슂"")'"
trading_bot.py,4122,string/docstring,"'        system_alert(f""遊??쒖옉 [{mode_label}] ??API ?먭? 寃곌낵"", lines[1:], icon=""?쨼"")'"
trading_bot.py,4123,comment,'    # ?? ?쒖옣蹂??덉궛 議고쉶 ??????????????????????????????????????????????????????'
trading_bot.py,4140,string/docstring,"'            self.claude_control[""last_error""] = ""Claude ?ы뙋??湲곕뒫??OFF ?곹깭?낅땲??""'"
trading_bot.py,4150,string/docstring,"'            log.error(f""[Claude ??쒕낫???몃━嫄??ㅽ뙣] {market}: {e}"")'"
trading_bot.py,4169,string/docstring,"'            log.info(f""[?ъ????ы뙋???몃━嫄?泥섎━] {market} {ticker} | {source}"")'"
trading_bot.py,4173,string/docstring,"'            log.error(f""[?ъ????ы뙋???몃━嫄??ㅽ뙣] {market} {ticker}: {e}"")'"
trading_bot.py,4180,string/docstring,"'        """"""??쒕낫??利됱떆 留ㅻ룄 踰꾪듉 ??claude_control.json pending_sell ?뚮퉬""""""'"
trading_bot.py,4202,string/docstring,"'            log.info(f""[利됱떆 留ㅻ룄] {market} {ticker} @ {raw_px:,.2f} (??쒕낫???붿껌)"")'"
trading_bot.py,4208,string/docstring,"'            log.error(f""[利됱떆 留ㅻ룄 ?ㅽ뙣] {market} {ticker}: {e}"")'"
trading_bot.py,4235,string/docstring,"'        """"""ticker 吏꾩엯??minutes遺??숈븞 李⑤떒""""""'"
trading_bot.py,4238,string/docstring,"'        log.info(f""[吏꾩엯 李⑤떒] {ticker} {minutes}遺?({reason})"")'"
trading_bot.py,4240,string/docstring,"'        """"""李⑤떒 以묒씠硫?True, 留뚮즺?먯쑝硫??쒓굅 ??False""""""'"
trading_bot.py,4249,string/docstring,"'        """"""?뱀씪 ?숈씪 醫낅ぉ 泥닿껐 ?대젰???덉쑝硫??ъ쭊??湲덉?.""""""'"
trading_bot.py,4318,string/docstring,"'        """"""??λ맂 ?댁썡 ?ъ???蹂듦뎄""""""'"
trading_bot.py,4330,comment,'                # date ?꾨뱶媛 臾몄옄?대줈 ??λ릱?????덉쑝誘濡????蹂댁젙'
trading_bot.py,4346,string/docstring,"'            log.info(f""[?ъ???蹂듦뎄] {[p[\'ticker\'] for p in saved]} ""'"
trading_bot.py,4347,string/docstring,"'                     f""(珥?{len(saved)}媛?/ ?꾧툑 ?붿뿬 {self.risk.cash:,.0f}??"")'"
trading_bot.py,4349,string/docstring,"'            log.error(f""?ъ???蹂듦뎄 ?ㅽ뙣: {e}"")'"
trading_bot.py,4614,string/docstring,"'        """"""釉뚮줈而?蹂듦뎄 ?ъ??섏뿉 ???ML DB?먯꽌 decision_id瑜?best-effort濡?議고쉶.'"
trading_bot.py,4615,string/docstring,"'        ?ㅻ뒛 ?좎쭨 BUY_SIGNAL 以??꾩쭅 filled=0???됱쓣 李얠븘 ?곌껐?쒕떎.""""""'"
trading_bot.py,4630,string/docstring,"'                log.debug(f""[ML DB 蹂듦뎄] {ticker} decision_id={row[0]}"")'"
trading_bot.py,4701,string/docstring,"'        """"""get_balance() ?묐떟??ticker -> position dict ?뺥깭濡??뺢퇋??""""""'"
trading_bot.py,4775,comment,'        # ?ъ??섏씠 ?놁쓣 ?뚮뒗 degraded ?곹깭?먯꽌???좉퇋 吏꾩엯 ?덉슜'
trading_bot.py,4776,comment,'        # (蹂댄샇??湲곗〈 ?ъ??섏씠 ?놁쑝誘濡?釉뚮줈而?遺덉떊??吏꾩엯??留됱쓣 ?댁쑀 ?놁쓬)'
trading_bot.py,4795,comment,'            # ?ъ??섏씠 ?덉쓣 ?뚮쭔 halt ???놁쑝硫?釉뚮줈而?遺덉떊???댁쁺??留됱쓣 ?댁쑀 ?놁쓬'
trading_bot.py,4870,string/docstring,"'        """"""?듯빀怨꾩쥖 湲곗? KIS 珥앹옄??KRW). KR+US ?붽퀬 ?⑹궛 ???ㅽ뙣 ???대? 怨꾩궛媛믪쑝濡??대갚.""""""'"
trading_bot.py,4885,string/docstring,"'            log.warning(f""[?꾩쟻?먯궛 ?숆린?? KR ?붽퀬 議고쉶 ?ㅽ뙣: {e}"")'"
trading_bot.py,4899,string/docstring,"'            log.debug(f""[?꾩쟻?먯궛 ?숆린?? US ?붽퀬 議고쉶 ?ㅽ뙣: {e}"")'"
trading_bot.py,5206,string/docstring,"'                f""[HALT 蹂대쪟 {market}] equity breach only ""'"
trading_bot.py,5219,string/docstring,"'        """"""?μ쨷?먮룄 ?대? ?ъ????꾧툑??釉뚮줈而??붽퀬 湲곗??쇰줈 ?뺣젹.""""""'"
trading_bot.py,5238,string/docstring,"'            log.warning(f""[釉뚮줈而??고????숆린?? KR ?좏겙 留뚮즺 媛먯? ??媛뺤젣 媛깆떊 ???ъ떆?? {e}"")'"
trading_bot.py,5247,string/docstring,"'                log.info(""[釉뚮줈而??고????숆린?? KR ?좏겙 媛깆떊 ?깃났"")'"
trading_bot.py,5252,string/docstring,"'                log.error(f""[釉뚮줈而??고????숆린?? KR ?좏겙 媛깆떊 ???ъ떆???ㅽ뙣({_kr_fails}??: {retry_e}"")'"
trading_bot.py,5258,string/docstring,"'            log.warning(f""[釉뚮줈而??고????숆린?? KR ?붽퀬 議고쉶 ?ㅽ뙣({_kr_fails}??: {e}"")'"
trading_bot.py,5272,string/docstring,"'            log.warning(f""[釉뚮줈而??고????숆린?? US ?좏겙 留뚮즺 媛먯? ??媛뺤젣 媛깆떊 ???ъ떆?? {e}"")'"
trading_bot.py,5283,string/docstring,"'                log.info(""[釉뚮줈而??고????숆린?? US ?좏겙 媛깆떊 ?깃났"")'"
trading_bot.py,5286,string/docstring,"'                log.warning(f""[釉뚮줈而??고????숆린?? US ?좏겙 媛깆떊 ???ъ떆???ㅽ뙣: {retry_e}"")'"
trading_bot.py,5289,string/docstring,"'            log.warning(f""[釉뚮줈而??고????숆린?? US ?붽퀬 議고쉶 ?ㅽ뙣 ??US ?ъ???寃利??ㅽ궢: {e}"")'"
trading_bot.py,5309,string/docstring,"'            log.warning(f""[釉뚮줈而??고????숆린?? ????ъ????쒗뵆由?濡쒕뱶 ?ㅽ뙣: {_e}"")'"
trading_bot.py,5317,comment,'            # US ?붽퀬 議고쉶 ?ㅽ뙣 ??US ?ъ????쒓굅 湲덉?'
trading_bot.py,5335,string/docstring,"'                    log.warning(f""[釉뚮줈而??고????숆린?? {market} {ticker} 蹂댁쑀 ?놁쓬 + 誘몄껜寃?議댁옱 ??蹂댄샇 ?좎?"")'"
trading_bot.py,5339,string/docstring,"'                log.warning(f""[釉뚮줈而??고????숆린?? stale ?ъ????쒓굅: {market} {ticker}"")'"
trading_bot.py,5343,string/docstring,"'                    f""[釉뚮줈而??고????숆린?? {ticker} ?섎웾 蹂댁젙 ""'"
trading_bot.py,5369,string/docstring,"'                log.warning(f""[釉뚮줈而??고????숆린?? 以묐났 ?ъ???蹂묓빀: {ticker}"")'"
trading_bot.py,5377,string/docstring,"'                log.info(f""[釉뚮줈而??고????숆린?? KR ?ъ＜??李⑤떒: {ticker} (?대쾲 ?몄뀡 留ㅻ룄 ?꾨즺)"")'"
trading_bot.py,5393,string/docstring,"'                log.info(f""[釉뚮줈而??고????숆린?? US ?ъ＜??李⑤떒: {ticker} (?대쾲 ?몄뀡 留ㅻ룄 ?꾨즺)"")'"
trading_bot.py,5405,string/docstring,"'            log.warning(f""[釉뚮줈而??고????숆린?? 釉뚮줈而?誘몃낫???ъ????쒓굅: {removed}"")'"
trading_bot.py,5409,comment,'        # 怨듭쑀 ? 湲곗? ?대? equity??KR ?꾧툑留뚯씠 ?꾨땲??US ?꾧툑源뚯? ?ы븿?댁빞 ?쒕떎.'
trading_bot.py,5410,comment,"'        # 洹몃젃吏 ?딆쑝硫?US ?ъ???泥?궛 ???ъ떆???щ룞湲고솕 ??        # ""?ъ??섏? ?쒓굅?먮뒗???꾧툑? equity??誘몃컲?? ?곹깭媛 ?섏뼱'"
trading_bot.py,5411,comment,'        # ?쇱씪 ?먯떎 ?쒕룄(halt)媛 媛吏쒕줈 諛쒕룞?????덈떎.'
trading_bot.py,5419,comment,'        # KIS paper US 怨꾩쥖??USD ?꾧툑??0?쇰줈 諛섑솚?쒕떎.'
trading_bot.py,5420,comment,'        # broker_sync濡?二쇱엯??US paper ?ъ??섏? risk.positions???ㅼ뼱媛吏留?        # ????꾧툑 李④컧???놁뼱 equity = KR_cash + US_pos_value 濡?怨쇰?怨꾩긽?쒕떎.'
trading_bot.py,5421,comment,'        # ?대? 諛⑹??섍린 ?꾪빐 paper 紐⑤뱶?먯꽌 US paper ?ъ???cost瑜?KR ?꾧툑?먯꽌 李④컧???뚭퀎瑜?留욎텣??'
trading_bot.py,5422,comment,'        # (?ㅺ굅??US??寃쎌슦 us_cash_krw媛 ?ㅼ젣 ?щ윭 ?붽퀬瑜?諛섏쁺?섎?濡?湲곗〈 濡쒖쭅 ?좎?)'
trading_bot.py,5442,comment,"'            or order.get(""raw_price"", 0)   # 泥닿껐媛/?붽퀬 紐⑤몢 0????二쇰Ц ?묒닔媛 ?대갚'"
trading_bot.py,5480,comment,"'            ""tp_pct"": tp_pct,        # 鍮꾩쑉 蹂댁〈 ??US ?섏쑉 ?쒕━?꾪듃 諛⑹?'"
trading_bot.py,5489,comment,"'            ""trail_sl_usd"": 0.0,     # US ?몃젅?쇰쭅 SL (USD 湲곗?)'"
trading_bot.py,5605,string/docstring,"'                    label = ""援?궡"" if market == ""KR"" else ""?댁쇅""'"
trading_bot.py,5606,string/docstring,"'                    log.warning(f""[{label} 泥닿껐議고쉶 ?ㅽ뙣] {ticker} 二쇰Ц踰덊샇={order.get(\'order_no\',\'\')}: {e}"")'"
trading_bot.py,5710,comment,'                # ML DB: 泥닿껐 ?뺤씤 湲곕줉'
trading_bot.py,5751,comment,"'                    or order.get(""raw_price"", 0)   # 泥닿껐媛/?붽퀬 紐⑤몢 0????二쇰Ц ?묒닔媛 ?대갚'"
trading_bot.py,5781,string/docstring,"'                    f""[二쇰Ц 泥닿껐 諛섏쁺] {ticker} {order.get(\'qty\')}二?""'"
trading_bot.py,5782,string/docstring,"'                    f""| 二쇰Ц踰덊샇={order.get(\'order_no\', \'\')}""'"
trading_bot.py,5790,string/docstring,"'                    source=""釉뚮줈而??됯퇏?④?"",'"
trading_bot.py,5869,string/docstring,"'        tickers = [f""{o.get(\'ticker\', \'\')}({o.get(\'qty\', 0)}二?"" for o in removed]'"
trading_bot.py,5870,string/docstring,"'        log.warning(f""[誘몄껜寃?二쇰Ц ?뺣━] {market} {reason}: {tickers}"")'"
trading_bot.py,5959,comment,'    _SELL_FAIL_COOLDOWN_SEC = 90  # 留ㅻ룄 ?ㅽ뙣 ???ъ떆???듭젣 ?쒓컙'
trading_bot.py,6145,string/docstring,"'                    log.error(f""[exit skip] {cand[\'ticker\']} exit_price={cand.get(\'exit_price\')} <= 0 ??留ㅻ룄 李⑤떒 (媛寃?議고쉶 ?ㅽ뙣)"")'"
trading_bot.py,6151,string/docstring,"'                    log.debug(f""[exit skip] {cand[\'ticker\']} ???쒖옉 ????留ㅻ룄 蹂대쪟"")'"
trading_bot.py,6153,comment,'                # 留ㅻ룄 ?ㅽ뙣 荑⑤떎??泥댄겕'
